statistic,overlap_at_N,precision_at_N,de_nsig_counts_real,de_nsig_counts_pred,pearson_delta,mse,mae,discrimination_score_l1
count,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.153485089549597,0.05820287907913766,129.82850779510022,1428.0,0.32005449776710915,0.00717719791616253,0.054823611889922276,0.5019568355315698
std,0.12178795872078162,0.06843367341478358,150.38857256095008,154.9934330406107,0.24410890032546353,0.006621450890653291,0.019599386182364807,0.2892746556700817
min,0.0,0.0007380073800738007,2.0,1101.0,-0.3568468689918518,0.0007879221229813993,0.020252827554941177,0.00222717149220486
25%,0.045454545454545456,0.01157556270096463,26.0,1322.0,0.14334717392921448,0.0034104674123227596,0.04188957065343857,0.25167037861915365
50%,0.14184397163120568,0.03404255319148936,75.0,1432.0,0.3301349878311157,0.005000690463930368,0.0505075640976429,0.5011135857461024
75%,0.24649859943977592,0.07475209763539283,175.0,1525.0,0.5105139017105103,0.008269564248621464,0.06306400895118713,0.7505567928730512
max,0.46946564885496184,0.38475177304964536,778.0,1862.0,0.798318088054657,0.06280027329921722,0.1713923066854477,1.0
