statistic,overlap_at_N,precision_at_N,de_nsig_counts_real,de_nsig_counts_pred,pearson_delta,mse,mae,discrimination_score_l1
count,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.3337608151094344,0.39301908123137014,563.8351063829788,1079.7402482269504,0.5636197051057321,0.004949906029831783,0.027625758684709244,0.9460414466073135
std,0.14729460406037842,0.1116382271977583,197.51530963942648,258.809486674735,0.22258126407828818,0.00290527980989223,0.005670209399551562,0.13972235135318373
min,0.0,0.034482758620689655,27.0,16.0,-0.19676756858825684,0.0014782979851588607,0.01583680883049965,0.0035460992907800915
25%,0.2226148409893993,0.3132075471698113,434.0,898.0,0.4157440662384033,0.0037718398962169886,0.024053271859884262,0.973404255319149
50%,0.3340080971659919,0.3895582329317269,523.0,1049.0,0.5882725119590759,0.004558790475130081,0.026724131777882576,0.9964539007092199
75%,0.43956043956043955,0.464735516372796,652.0,1244.0,0.7447677254676819,0.0056042056530714035,0.030327236279845238,1.0
max,0.8164218958611482,0.8063725490196079,1498.0,1853.0,0.9296858310699463,0.07154687494039536,0.08949409425258636,1.0
