cell_line,fold,roc_auc,average_precision,f1_score,recall,precision,primary_metric,quantile
CVCL_0099,1,0.43548721075057983,0.7934979200363159,0.8312562704086304,0.9094634652137756,0.8112890124320984,,0.9
CVCL_0099,1,0.4354932904243469,0.7939871549606323,0.8315696120262146,0.909672200679779,0.8116924166679382,,0.99
CVCL_0099,1,0.4354932904243469,0.7939871549606323,0.8315696120262146,0.909672200679779,0.8116924166679382,,0.995
CVCL_0099,2,0.4245647192001343,0.7539989352226257,0.7943519949913025,0.8466150760650635,0.784967839717865,,0.005
CVCL_0099,2,0.4245647192001343,0.7539989352226257,0.7943519949913025,0.8466150760650635,0.784967839717865,,0.01
CVCL_0099,2,0.42467445135116577,0.754797637462616,0.7952396869659424,0.8468480110168457,0.7864677906036377,,0.1
CVCL_0099,2,0.4252343475818634,0.7551779747009277,0.7958630919456482,0.847544252872467,0.7868689298629761,,0.2
CVCL_0099,2,0.42781704664230347,0.7581235766410828,0.7989410161972046,0.8512157201766968,0.7894233465194702,,0.5
CVCL_0099,2,0.46777206659317017,0.7796802520751953,0.8205471038818359,0.906268835067749,0.7985134124755859,,0.8
CVCL_0099,2,0.46845048666000366,0.7815828919410706,0.8231023550033569,0.9074738025665283,0.8005648851394653,,0.9
CVCL_0099,2,0.4694244861602783,0.7815927863121033,0.8231401443481445,0.9088101387023926,0.8011500239372253,,0.99
CVCL_0099,2,0.4694244861602783,0.7815927863121033,0.8231401443481445,0.9088101387023926,0.8011500239372253,,0.995
CVCL_0099,3,0.44197869300842285,0.7242945432662964,0.7686133980751038,0.8122103810310364,0.7632235884666443,,0.005
CVCL_0099,3,0.44197869300842285,0.7242945432662964,0.7686133980751038,0.8122103810310364,0.7632235884666443,,0.01
CVCL_0099,3,0.44262081384658813,0.7245506048202515,0.7686432600021362,0.8129289150238037,0.763344943523407,,0.1
CVCL_0099,3,0.442626416683197,0.724922239780426,0.7695568203926086,0.8132749795913696,0.7642384767532349,,0.2
CVCL_0099,3,0.4430607259273529,0.7264472246170044,0.7709299325942993,0.813718855381012,0.765709638595581,,0.5
CVCL_0099,3,0.5095517039299011,0.7735984921455383,0.8189623355865479,0.9049049615859985,0.7948927283287048,,0.8
CVCL_0099,3,0.5101426839828491,0.7740691304206848,0.8199747204780579,0.9056848287582397,0.7964550256729126,,0.9
CVCL_0099,3,0.5108146071434021,0.7745224833488464,0.8206489086151123,0.9064561128616333,0.7966485619544983,,0.99
CVCL_0099,3,0.5108146071434021,0.7745224833488464,0.8206489086151123,0.9064561128616333,0.7966485619544983,,0.995
CVCL_0099,4,0.41571858525276184,0.7442798614501953,0.7867074012756348,0.8303617238998413,0.780628502368927,,0.005
CVCL_0099,4,0.41571858525276184,0.7442798614501953,0.7867074012756348,0.8303617238998413,0.780628502368927,,0.01
CVCL_0099,4,0.4168192446231842,0.7444018721580505,0.786903440952301,0.8319377899169922,0.7810248732566833,,0.1
CVCL_0099,4,0.41692134737968445,0.7459989190101624,0.7886268496513367,0.8320169448852539,0.7834894061088562,,0.2
CVCL_0099,4,0.4170980751514435,0.7466511726379395,0.7892521023750305,0.8322519659996033,0.7843213677406311,,0.5
CVCL_0099,4,0.46968767046928406,0.7807971239089966,0.8226665258407593,0.9045536518096924,0.8010368943214417,,0.8
CVCL_0099,4,0.4702904522418976,0.7808529734611511,0.8233415484428406,0.9051791429519653,0.8017424941062927,,0.9
CVCL_0099,4,0.47046521306037903,0.7828640341758728,0.8251845836639404,0.9053604602813721,0.8036448359489441,,0.99
CVCL_0099,4,0.47046521306037903,0.7828640341758728,0.8251845836639404,0.9053604602813721,0.8036448359489441,,0.995
CVCL_0131,0,0.5355133414268494,0.7040016055107117,0.7590303421020508,0.8090478181838989,0.7523593306541443,,0.005
CVCL_0131,0,0.5355133414268494,0.7040016055107117,0.7590303421020508,0.8090478181838989,0.7523593306541443,,0.01
CVCL_0131,0,0.5356327295303345,0.7055262923240662,0.7606815099716187,0.8091853857040405,0.754441499710083,,0.1
CVCL_0131,0,0.5356560945510864,0.7055507898330688,0.7608195543289185,0.8092647194862366,0.7547953724861145,,0.2
CVCL_0131,0,0.5358251333236694,0.7061625719070435,0.7613184452056885,0.8093552589416504,0.7554230690002441,,0.5
CVCL_0131,0,0.5837543606758118,0.7499426007270813,0.8025733828544617,0.8741382956504822,0.7842046618461609,,0.8
CVCL_0131,0,0.5838836431503296,0.750105619430542,0.8026636242866516,0.8742189407348633,0.7845363616943359,,0.9
CVCL_0131,0,0.5841720700263977,0.750213086605072,0.8029752969741821,0.8745996356010437,0.7847099900245667,,0.99
CVCL_0131,0,0.5841720700263977,0.750213086605072,0.8029752969741821,0.8745996356010437,0.7847099900245667,,0.995
CVCL_0131,1,0.5568969249725342,0.6986026763916016,0.7571700215339661,0.8067694902420044,0.7498354911804199,,0.005
CVCL_0131,1,0.5568969249725342,0.6986026763916016,0.7571700215339661,0.8067694902420044,0.7498354911804199,,0.01
CVCL_0131,1,0.557469367980957,0.7002618908882141,0.7587911486625671,0.8076586127281189,0.7511345744132996,,0.1
CVCL_0131,1,0.5576940178871155,0.7003005743026733,0.758939802646637,0.8078771829605103,0.7515071630477905,,0.2
CVCL_0131,1,0.5580244660377502,0.7015523910522461,0.7605544924736023,0.8083622455596924,0.7536969184875488,,0.5
CVCL_0131,1,0.6068223118782043,0.7483444809913635,0.8037519454956055,0.8746221661567688,0.7845135927200317,,0.8
