statistic,overlap_at_N,precision_at_N,de_nsig_counts_real,de_nsig_counts_pred,pearson_delta,mse,mae,discrimination_score_l1
count,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.07813637987461562,0.1542419443506751,310.58067375886526,1989.479609929078,0.4991041406203088,0.0020318407290339582,0.014427446043168373,0.5004432624113475
std,0.05179305915458037,0.05908818734217915,117.61611212009441,6.460550619791354,0.133873296662572,0.0024258800854486395,0.005759174395745603,0.28880306508396214
min,0.0,0.0064,13.0,1865.0,0.03538011386990547,0.00015854764205869287,0.0043714516796171665,0.0008865248226950229
25%,0.046511627906976744,0.11395582329317269,231.0,1989.0,0.4064914882183075,0.0010816478170454502,0.011364187113940716,0.250886524822695
50%,0.065,0.14336016096579476,289.0,1990.0,0.510753333568573,0.0014711595140397549,0.01323864795267582,0.500886524822695
75%,0.09226190476190477,0.1822289156626506,366.0,1992.0,0.6000911593437195,0.0019683134742081165,0.015300167724490166,0.75
max,0.46791707798617965,0.5065261044176707,1013.0,1995.0,0.8705950975418091,0.02708158828318119,0.05585873872041702,1.0
