statistic,overlap_at_N,precision_at_N,de_nsig_counts_real,de_nsig_counts_pred,pearson_delta,mse,mae,discrimination_score_l1
count,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.2984817078590253,0.137750418024464,291.5391923990499,1542.9144893111638,0.5240116822372928,0.011030855080922468,0.0647406495417382,0.501954965273272
std,0.21998205450711428,0.11482172299082367,239.71340330111573,121.66218766982458,0.38496585117088694,0.006972833385337001,0.01864887312233101,0.2892076769246125
min,0.0,0.004178272980501393,9.0,1320.0,-0.5648179650306702,0.0012645120732486248,0.0231272391974926,0.002375296912114022
25%,0.06329113924050633,0.03316510454217736,74.0,1449.0,0.2520216405391693,0.006392804905772209,0.05212472379207611,0.25178147268408546
50%,0.33935018050541516,0.11061285500747384,231.0,1536.0,0.669025719165802,0.009041397832334042,0.06009091064333916,0.503562945368171
75%,0.5016129032258064,0.21153846153846154,458.0,1634.0,0.840133011341095,0.013910462148487568,0.07518809288740158,0.7505938242280286
max,0.7371428571428571,0.49740034662045063,1008.0,1892.0,0.9643765091896057,0.050128690898418427,0.1368381232023239,1.0
