,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
63,expression/pert_prediction_essential_regression,Hep-G2.0,"{'primary_metric': 'L2', 'L2': 7.265120510142988, 'MSE': 0.008983130735892839, 'MAE': 0.06519165321851401, 'Spearman': 0.2530987495542548, 'Pearson': 0.31200207821014564}",GEARS,L2,7.265120510142988,0.008983130735892839,0.06519165321851401,0.2530987495542548,0.31200207821014564,Hep-G2
62,expression/pert_prediction_essential_regression,Hep-G2.1,"{'primary_metric': 'L2', 'L2': 7.22904100050862, 'MSE': 0.009113480197772472, 'MAE': 0.06502170303669015, 'Spearman': 0.24179050485630302, 'Pearson': 0.3036645163608421}",GEARS,L2,7.22904100050862,0.009113480197772472,0.06502170303669015,0.24179050485630302,0.3036645163608421,Hep-G2
62,expression/pert_prediction_essential_regression,Hep-G2.2,"{'primary_metric': 'L2', 'L2': 7.071930292996806, 'MSE': 0.008389300427193245, 'MAE': 0.0633473613625979, 'Spearman': 0.24330779359329285, 'Pearson': 0.3022396076515675}",GEARS,L2,7.071930292996806,0.008389300427193245,0.0633473613625979,0.24330779359329285,0.3022396076515675,Hep-G2
62,expression/pert_prediction_essential_regression,Hep-G2.3,"{'primary_metric': 'L2', 'L2': 7.12642025142109, 'MSE': 0.008579539349571619, 'MAE': 0.06425837767630234, 'Spearman': 0.26168380688766985, 'Pearson': 0.3235671413253207}",GEARS,L2,7.12642025142109,0.008579539349571619,0.06425837767630234,0.26168380688766985,0.3235671413253207,Hep-G2
62,expression/pert_prediction_essential_regression,Hep-G2.4,"{'primary_metric': 'L2', 'L2': 7.172713692631149, 'MSE': 0.008471550052386109, 'MAE': 0.06453905036078032, 'Spearman': 0.23868127239125048, 'Pearson': 0.29754957173959934}",GEARS,L2,7.172713692631149,0.008471550052386109,0.06453905036078032,0.23868127239125048,0.29754957173959934,Hep-G2
60,expression/pert_prediction_essential_regression,hTERT-RPE1.0,"{'primary_metric': 'L2', 'L2': 7.848616078122109, 'MSE': 0.010251396286258726, 'MAE': 0.06799869545938377, 'Spearman': 0.39996721727974405, 'Pearson': 0.504467829798423}",GEARS,L2,7.848616078122109,0.010251396286258726,0.06799869545938377,0.39996721727974405,0.504467829798423,hTERT-RPE1
60,expression/pert_prediction_essential_regression,hTERT-RPE1.1,"{'primary_metric': 'L2', 'L2': 7.923730909768195, 'MSE': 0.010715581858618652, 'MAE': 0.06816498311746756, 'Spearman': 0.37642541728075657, 'Pearson': 0.47885619038751787}",GEARS,L2,7.923730909768195,0.010715581858618652,0.06816498311746756,0.37642541728075657,0.47885619038751787,hTERT-RPE1
60,expression/pert_prediction_essential_regression,hTERT-RPE1.2,"{'primary_metric': 'L2', 'L2': 7.707461310435041, 'MSE': 0.009985349545655095, 'MAE': 0.06635852072396267, 'Spearman': 0.38168624440113613, 'Pearson': 0.48967208255094086}",GEARS,L2,7.707461310435041,0.009985349545655095,0.06635852072396267,0.38168624440113613,0.48967208255094086,hTERT-RPE1
60,expression/pert_prediction_essential_regression,hTERT-RPE1.3,"{'primary_metric': 'L2', 'L2': 7.788154767199698, 'MSE': 0.010074143124847295, 'MAE': 0.0677382851297414, 'Spearman': 0.38668915068335397, 'Pearson': 0.49031947494404987}",GEARS,L2,7.788154767199698,0.010074143124847295,0.0677382851297414,0.38668915068335397,0.49031947494404987,hTERT-RPE1
60,expression/pert_prediction_essential_regression,hTERT-RPE1.4,"{'primary_metric': 'L2', 'L2': 7.782102900480888, 'MSE': 0.010306700971086661, 'MAE': 0.06736817334449909, 'Spearman': 0.38057348898745685, 'Pearson': 0.48193088467991946}",GEARS,L2,7.782102900480888,0.010306700971086661,0.06736817334449909,0.38057348898745685,0.48193088467991946,hTERT-RPE1
60,expression/pert_prediction_essential_regression,Jurkat.0,"{'primary_metric': 'L2', 'L2': 6.886057793979904, 'MSE': 0.008241047789256214, 'MAE': 0.06345066842537847, 'Spearman': 0.2101159856697655, 'Pearson': 0.25551769936899893}",GEARS,L2,6.886057793979904,0.008241047789256214,0.06345066842537847,0.2101159856697655,0.25551769936899893,Jurkat
60,expression/pert_prediction_essential_regression,Jurkat.1,"{'primary_metric': 'L2', 'L2': 7.075865551636552, 'MSE': 0.00900400768366354, 'MAE': 0.06519613285995077, 'Spearman': 0.19017570516252755, 'Pearson': 0.23839158494107363}",GEARS,L2,7.075865551636552,0.00900400768366354,0.06519613285995077,0.19017570516252755,0.23839158494107363,Jurkat
60,expression/pert_prediction_essential_regression,Jurkat.2,"{'primary_metric': 'L2', 'L2': 6.81331022453335, 'MSE': 0.008059837261421446, 'MAE': 0.06250340455102184, 'Spearman': 0.17726212036407613, 'Pearson': 0.22243914048750957}",GEARS,L2,6.81331022453335,0.008059837261421446,0.06250340455102184,0.17726212036407613,0.22243914048750957,Jurkat
60,expression/pert_prediction_essential_regression,Jurkat.3,"{'primary_metric': 'L2', 'L2': 6.9931785874725145, 'MSE': 0.00890832063551456, 'MAE': 0.0640436903477008, 'Spearman': 0.20117160276929505, 'Pearson': 0.2508525922926347}",GEARS,L2,6.9931785874725145,0.00890832063551456,0.0640436903477008,0.20117160276929505,0.2508525922926347,Jurkat
60,expression/pert_prediction_essential_regression,Jurkat.4,"{'primary_metric': 'L2', 'L2': 6.670936480488869, 'MSE': 0.007738556637296409, 'MAE': 0.061035045474520586, 'Spearman': 0.19772631302948163, 'Pearson': 0.24940881809916848}",GEARS,L2,6.670936480488869,0.007738556637296409,0.061035045474520586,0.19772631302948163,0.24940881809916848,Jurkat
61,expression/pert_prediction_essential_regression,K-562.0,"{'primary_metric': 'L2', 'L2': 5.016400730871116, 'MSE': 0.00432565985949935, 'MAE': 0.0453183585893362, 'Spearman': 0.20922037083221937, 'Pearson': 0.2508079481038556}",GEARS,L2,5.016400730871116,0.00432565985949935,0.0453183585893362,0.20922037083221937,0.2508079481038556,K-562
60,expression/pert_prediction_essential_regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.939902931701135, 'MSE': 0.004116476128335515, 'MAE': 0.044514493181473665, 'Spearman': 0.19029550117357985, 'Pearson': 0.23242105867972424}",GEARS,L2,4.939902931701135,0.004116476128335515,0.044514493181473665,0.19029550117357985,0.23242105867972424,K-562
60,expression/pert_prediction_essential_regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.9569481044533585, 'MSE': 0.0042283367456995204, 'MAE': 0.044387059115654874, 'Spearman': 0.17804157435100956, 'Pearson': 0.21871456301843453}",GEARS,L2,4.9569481044533585,0.0042283367456995204,0.044387059115654874,0.17804157435100956,0.21871456301843453,K-562
60,expression/pert_prediction_essential_regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.8199564292096175, 'MSE': 0.003950312426520244, 'MAE': 0.04329742721564628, 'Spearman': 0.1968333791300433, 'Pearson': 0.24258175516398636}",GEARS,L2,4.8199564292096175,0.003950312426520244,0.04329742721564628,0.1968333791300433,0.24258175516398636,K-562
60,expression/pert_prediction_essential_regression,K-562.4,"{'primary_metric': 'L2', 'L2': 5.076756703856461, 'MSE': 0.004349366068719596, 'MAE': 0.04575725050205458, 'Spearman': 0.1913313008480166, 'Pearson': 0.23463248830253097}",GEARS,L2,5.076756703856461,0.004349366068719596,0.04575725050205458,0.1913313008480166,0.23463248830253097,K-562
72,expression/pert_prediction_essential_regression,Hep-G2.0,"{'primary_metric': 'L2', 'L2': 6.914835375181462, 'MSE': 0.008065146111244844, 'MAE': 0.06185849064549459, 'Spearman': 0.34306339138236663, 'Pearson': 0.4036776802922581}",Flow_V1,L2,6.914835375181462,0.008065146111244844,0.06185849064549459,0.34306339138236663,0.4036776802922581,Hep-G2
71,expression/pert_prediction_essential_regression,Hep-G2.1,"{'primary_metric': 'L2', 'L2': 6.97526290234018, 'MSE': 0.008482695791127206, 'MAE': 0.06240531677199451, 'Spearman': 0.3220915791144774, 'Pearson': 0.3831916074409419}",Flow_V1,L2,6.97526290234018,0.008482695791127206,0.06240531677199451,0.3220915791144774,0.3831916074409419,Hep-G2
71,expression/pert_prediction_essential_regression,Hep-G2.2,"{'primary_metric': 'L2', 'L2': 6.941337589616969, 'MSE': 0.007922402679208351, 'MAE': 0.061636109736705864, 'Spearman': 0.324462064914776, 'Pearson': 0.3834293362078198}",Flow_V1,L2,6.941337589616969,0.007922402679208351,0.061636109736705864,0.324462064914776,0.3834293362078198,Hep-G2
71,expression/pert_prediction_essential_regression,Hep-G2.3,"{'primary_metric': 'L2', 'L2': 6.923847050474834, 'MSE': 0.008100787552361504, 'MAE': 0.06213021988061468, 'Spearman': 0.3331044321880372, 'Pearson': 0.395554381146939}",Flow_V1,L2,6.923847050474834,0.008100787552361504,0.06213021988061468,0.3331044321880372,0.395554381146939,Hep-G2
71,expression/pert_prediction_essential_regression,Hep-G2.4,"{'primary_metric': 'L2', 'L2': 6.811204456808814, 'MSE': 0.007668420817399047, 'MAE': 0.06091731998165663, 'Spearman': 0.3270145365769464, 'Pearson': 0.38753781300924955}",Flow_V1,L2,6.811204456808814,0.007668420817399047,0.06091731998165663,0.3270145365769464,0.38753781300924955,Hep-G2
69,expression/pert_prediction_essential_regression,hTERT-RPE1.0,"{'primary_metric': 'L2', 'L2': 7.430722808677272, 'MSE': 0.00930758178573766, 'MAE': 0.06387646961265656, 'Spearman': 0.4572701624632042, 'Pearson': 0.558613591775929}",Flow_V1,L2,7.430722808677272,0.00930758178573766,0.06387646961265656,0.4572701624632042,0.558613591775929,hTERT-RPE1
69,expression/pert_prediction_essential_regression,hTERT-RPE1.1,"{'primary_metric': 'L2', 'L2': 7.4340358264799296, 'MSE': 0.009613145177560256, 'MAE': 0.06377369456701151, 'Spearman': 0.4492206435687391, 'Pearson': 0.5517814998865322}",Flow_V1,L2,7.4340358264799296,0.009613145177560256,0.06377369456701151,0.4492206435687391,0.5517814998865322,hTERT-RPE1
69,expression/pert_prediction_essential_regression,hTERT-RPE1.2,"{'primary_metric': 'L2', 'L2': 7.323240545475665, 'MSE': 0.008896222427127901, 'MAE': 0.06285817688074827, 'Spearman': 0.4581526697945712, 'Pearson': 0.5658151903682488}",Flow_V1,L2,7.323240545475665,0.008896222427127901,0.06285817688074827,0.4581526697945712,0.5658151903682488,hTERT-RPE1
69,expression/pert_prediction_essential_regression,hTERT-RPE1.3,"{'primary_metric': 'L2', 'L2': 7.292445930595204, 'MSE': 0.00889938363556836, 'MAE': 0.06327446523436754, 'Spearman': 0.4431887818167676, 'Pearson': 0.5467544580443972}",Flow_V1,L2,7.292445930595204,0.00889938363556836,0.06327446523436754,0.4431887818167676,0.5467544580443972,hTERT-RPE1
69,expression/pert_prediction_essential_regression,hTERT-RPE1.4,"{'primary_metric': 'L2', 'L2': 7.454106713531893, 'MSE': 0.009468937652877136, 'MAE': 0.06411073461282689, 'Spearman': 0.4366486905660123, 'Pearson': 0.533004367368275}",Flow_V1,L2,7.454106713531893,0.009468937652877136,0.06411073461282689,0.4366486905660123,0.533004367368275,hTERT-RPE1
70,expression/pert_prediction_essential_regression,hTERT-RPE1.0,"{'primary_metric': 'L2', 'L2': 7.386720450476286, 'MSE': 0.009129182635676593, 'MAE': 0.06350578093957676, 'Spearman': 0.4537501850083551, 'Pearson': 0.5552326481083906}",Diffusion_V1,L2,7.386720450476286,0.009129182635676593,0.06350578093957676,0.4537501850083551,0.5552326481083906,hTERT-RPE1
70,expression/pert_prediction_essential_regression,hTERT-RPE1.1,"{'primary_metric': 'L2', 'L2': 7.34849024053373, 'MSE': 0.009265908526341052, 'MAE': 0.06313718432151376, 'Spearman': 0.45065884195872613, 'Pearson': 0.5499148841138524}",Diffusion_V1,L2,7.34849024053373,0.009265908526341052,0.06313718432151376,0.45065884195872613,0.5499148841138524,hTERT-RPE1
70,expression/pert_prediction_essential_regression,hTERT-RPE1.2,"{'primary_metric': 'L2', 'L2': 7.214666292632322, 'MSE': 0.008628031360886667, 'MAE': 0.06205723589944103, 'Spearman': 0.46067748672043, 'Pearson': 0.5663832552907849}",Diffusion_V1,L2,7.214666292632322,0.008628031360886667,0.06205723589944103,0.46067748672043,0.5663832552907849,hTERT-RPE1
70,expression/pert_prediction_essential_regression,hTERT-RPE1.3,"{'primary_metric': 'L2', 'L2': 7.261348138207738, 'MSE': 0.00875714277614087, 'MAE': 0.06306059258599367, 'Spearman': 0.43507544713038443, 'Pearson': 0.5416816592846151}",Diffusion_V1,L2,7.261348138207738,0.00875714277614087,0.06306059258599367,0.43507544713038443,0.5416816592846151,hTERT-RPE1
70,expression/pert_prediction_essential_regression,hTERT-RPE1.4,"{'primary_metric': 'L2', 'L2': 7.3141218545982785, 'MSE': 0.009144220227831675, 'MAE': 0.063161642529824, 'Spearman': 0.4471724697047137, 'Pearson': 0.5466410814716941}",Diffusion_V1,L2,7.3141218545982785,0.009144220227831675,0.063161642529824,0.4471724697047137,0.5466410814716941,hTERT-RPE1
73,expression/pert_prediction_essential_regression,Hep-G2.0,"{'primary_metric': 'L2', 'L2': 7.875090374584818, 'MSE': 0.010623914221951027, 'MAE': 0.0699870051795298, 'Spearman': 0.18066463741322333, 'Pearson': 0.23789484747101844}",Schrodinger_V1,L2,7.875090374584818,0.010623914221951027,0.0699870051795298,0.18066463741322333,0.23789484747101844,Hep-G2
72,expression/pert_prediction_essential_regression,Hep-G2.1,"{'primary_metric': 'L2', 'L2': 7.3109671314519185, 'MSE': 0.00924789828730913, 'MAE': 0.06545445719303543, 'Spearman': 0.2478516975333532, 'Pearson': 0.312991851977263}",Schrodinger_V1,L2,7.3109671314519185,0.00924789828730913,0.06545445719303543,0.2478516975333532,0.312991851977263,Hep-G2
72,expression/pert_prediction_essential_regression,Hep-G2.2,"{'primary_metric': 'L2', 'L2': 8.208339661113468, 'MSE': 0.011014122783773707, 'MAE': 0.07259218624485175, 'Spearman': 0.1536100574275151, 'Pearson': 0.1934623917250548}",Schrodinger_V1,L2,8.208339661113468,0.011014122783773707,0.07259218624485175,0.1536100574275151,0.1934623917250548,Hep-G2
72,expression/pert_prediction_essential_regression,Hep-G2.3,"{'primary_metric': 'L2', 'L2': 8.449195430225421, 'MSE': 0.011841631118815562, 'MAE': 0.07504844254057759, 'Spearman': 0.13228281649056567, 'Pearson': 0.18558513180426342}",Schrodinger_V1,L2,8.449195430225421,0.011841631118815562,0.07504844254057759,0.13228281649056567,0.18558513180426342,Hep-G2
72,expression/pert_prediction_essential_regression,Hep-G2.4,"{'primary_metric': 'L2', 'L2': 7.872424643397634, 'MSE': 0.010206997721403812, 'MAE': 0.0699566243177913, 'Spearman': 0.16916600986567734, 'Pearson': 0.22322147359852546}",Schrodinger_V1,L2,7.872424643397634,0.010206997721403812,0.0699566243177913,0.16916600986567734,0.22322147359852546,Hep-G2
70,expression/pert_prediction_essential_regression,Jurkat.0,"{'primary_metric': 'L2', 'L2': 6.395445804920768, 'MSE': 0.0071125127254315045, 'MAE': 0.0580792895692652, 'Spearman': 0.29665119169624926, 'Pearson': 0.35138841880209604}",Flow_V1,L2,6.395445804920768,0.0071125127254315045,0.0580792895692652,0.29665119169624926,0.35138841880209604,Jurkat
70,expression/pert_prediction_essential_regression,Jurkat.1,"{'primary_metric': 'L2', 'L2': 6.678974291052199, 'MSE': 0.008064648525640228, 'MAE': 0.06077625766145919, 'Spearman': 0.2791824725979634, 'Pearson': 0.3362146410581277}",Flow_V1,L2,6.678974291052199,0.008064648525640228,0.06077625766145919,0.2791824725979634,0.3362146410581277,Jurkat
70,expression/pert_prediction_essential_regression,Jurkat.2,"{'primary_metric': 'L2', 'L2': 6.4517249472791045, 'MSE': 0.007151584814316052, 'MAE': 0.058403487105651485, 'Spearman': 0.2864443144621027, 'Pearson': 0.3392232171631935}",Flow_V1,L2,6.4517249472791045,0.007151584814316052,0.058403487105651485,0.2864443144621027,0.3392232171631935,Jurkat
70,expression/pert_prediction_essential_regression,Jurkat.3,"{'primary_metric': 'L2', 'L2': 6.676539197859318, 'MSE': 0.008158771901984692, 'MAE': 0.06059754943559618, 'Spearman': 0.2880206174389787, 'Pearson': 0.3446521204537106}",Flow_V1,L2,6.676539197859318,0.008158771901984692,0.06059754943559618,0.2880206174389787,0.3446521204537106,Jurkat
70,expression/pert_prediction_essential_regression,Jurkat.4,"{'primary_metric': 'L2', 'L2': 6.357932359857505, 'MSE': 0.006985124383342662, 'MAE': 0.05753510501373198, 'Spearman': 0.2911643388789314, 'Pearson': 0.34634892845655474}",Flow_V1,L2,6.357932359857505,0.006985124383342662,0.05753510501373198,0.2911643388789314,0.34634892845655474,Jurkat
73,expression/pert_prediction_essential_regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.784873974112263, 'MSE': 0.003934809359892083, 'MAE': 0.0427916402709863, 'Spearman': 0.30753174698185576, 'Pearson': 0.3555452041835744}",Flow_V1,L2,4.784873974112263,0.003934809359892083,0.0427916402709863,0.30753174698185576,0.3555452041835744,K-562
72,expression/pert_prediction_essential_regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.730630429956129, 'MSE': 0.0037767090082671917, 'MAE': 0.04233968384988378, 'Spearman': 0.29376286011335057, 'Pearson': 0.34112121638192544}",Flow_V1,L2,4.730630429956129,0.0037767090082671917,0.04233968384988378,0.29376286011335057,0.34112121638192544,K-562
72,expression/pert_prediction_essential_regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.729960951951632, 'MSE': 0.003846653870889083, 'MAE': 0.04212083221236816, 'Spearman': 0.2916656800096542, 'Pearson': 0.33625322583286543}",Flow_V1,L2,4.729960951951632,0.003846653870889083,0.04212083221236816,0.2916656800096542,0.33625322583286543,K-562
72,expression/pert_prediction_essential_regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.637140924618399, 'MSE': 0.0036476040954615276, 'MAE': 0.041592142771062046, 'Spearman': 0.30164542372652847, 'Pearson': 0.3511806634958216}",Flow_V1,L2,4.637140924618399,0.0036476040954615276,0.041592142771062046,0.30164542372652847,0.3511806634958216,K-562
72,expression/pert_prediction_essential_regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.873670230703415, 'MSE': 0.004024053826985009, 'MAE': 0.04352580936834727, 'Spearman': 0.2871565750706371, 'Pearson': 0.3370474609278979}",Flow_V1,L2,4.873670230703415,0.004024053826985009,0.04352580936834727,0.2871565750706371,0.3370474609278979,K-562
72,expression/pert_prediction_essential_regression,hTERT-RPE1.0,"{'primary_metric': 'L2', 'L2': 7.655918224603716, 'MSE': 0.009750849364671544, 'MAE': 0.06596753374031972, 'Spearman': 0.41506602476478577, 'Pearson': 0.5233783933113246}",Schrodinger_V1,L2,7.655918224603716,0.009750849364671544,0.06596753374031972,0.41506602476478577,0.5233783933113246,hTERT-RPE1
72,expression/pert_prediction_essential_regression,hTERT-RPE1.1,"{'primary_metric': 'L2', 'L2': 7.612183354750019, 'MSE': 0.009983319936431563, 'MAE': 0.06564897399370342, 'Spearman': 0.40136261607731244, 'Pearson': 0.5112166093517981}",Schrodinger_V1,L2,7.612183354750019,0.009983319936431563,0.06564897399370342,0.40136261607731244,0.5112166093517981,hTERT-RPE1
72,expression/pert_prediction_essential_regression,hTERT-RPE1.2,"{'primary_metric': 'L2', 'L2': 7.871887294325945, 'MSE': 0.010535158733761757, 'MAE': 0.06778234849132603, 'Spearman': 0.3656392473253513, 'Pearson': 0.49324673179714473}",Schrodinger_V1,L2,7.871887294325945,0.010535158733761757,0.06778234849132603,0.3656392473253513,0.49324673179714473,hTERT-RPE1
72,expression/pert_prediction_essential_regression,hTERT-RPE1.3,"{'primary_metric': 'L2', 'L2': 9.296016250796887, 'MSE': 0.014127233496211181, 'MAE': 0.0810299204114615, 'Spearman': 0.21057526445282193, 'Pearson': 0.2996735245918879}",Schrodinger_V1,L2,9.296016250796887,0.014127233496211181,0.0810299204114615,0.21057526445282193,0.2996735245918879,hTERT-RPE1
72,expression/pert_prediction_essential_regression,hTERT-RPE1.4,"{'primary_metric': 'L2', 'L2': 8.137686613759785, 'MSE': 0.011565910822044645, 'MAE': 0.07011321986826521, 'Spearman': 0.3324896658989842, 'Pearson': 0.4485674225729585}",Schrodinger_V1,L2,8.137686613759785,0.011565910822044645,0.07011321986826521,0.3324896658989842,0.4485674225729585,hTERT-RPE1
75,expression/pert_prediction_essential_regression,Hep-G2.0,"{'primary_metric': 'L2', 'L2': 12.268178541496859, 'MSE': 0.023168959054266573, 'MAE': 0.10840742857724865, 'Spearman': 0.10688484731491066, 'Pearson': 0.14467174727556123}",Diffusion_V1,L2,12.268178541496859,0.023168959054266573,0.10840742857724865,0.10688484731491066,0.14467174727556123,Hep-G2
74,expression/pert_prediction_essential_regression,Hep-G2.1,"{'primary_metric': 'L2', 'L2': 7.079723376103793, 'MSE': 0.0087553275949286, 'MAE': 0.063268989633511, 'Spearman': 0.3032848319164414, 'Pearson': 0.37019487910164367}",Diffusion_V1,L2,7.079723376103793,0.0087553275949286,0.063268989633511,0.3032848319164414,0.37019487910164367,Hep-G2
74,expression/pert_prediction_essential_regression,Hep-G2.2,"{'primary_metric': 'L2', 'L2': 11.329759512719413, 'MSE': 0.02005580795611371, 'MAE': 0.10102851417188341, 'Spearman': 0.08441041409177358, 'Pearson': 0.11173844851641367}",Diffusion_V1,L2,11.329759512719413,0.02005580795611371,0.10102851417188341,0.08441041409177358,0.11173844851641367,Hep-G2
74,expression/pert_prediction_essential_regression,Hep-G2.3,"{'primary_metric': 'L2', 'L2': 6.870921624656299, 'MSE': 0.007999311087775629, 'MAE': 0.061733146751465906, 'Spearman': 0.32706421990646256, 'Pearson': 0.3911039337919588}",Diffusion_V1,L2,6.870921624656299,0.007999311087775629,0.061733146751465906,0.32706421990646256,0.3911039337919588,Hep-G2
74,expression/pert_prediction_essential_regression,Hep-G2.4,"{'primary_metric': 'L2', 'L2': 6.942316569174292, 'MSE': 0.007981563908009037, 'MAE': 0.06194727091962792, 'Spearman': 0.3081785937069934, 'Pearson': 0.3706804680641394}",Diffusion_V1,L2,6.942316569174292,0.007981563908009037,0.06194727091962792,0.3081785937069934,0.3706804680641394,Hep-G2
74,expression/pert_prediction_essential_regression,K-562.0,"{'primary_metric': 'L2', 'L2': 5.001672185859217, 'MSE': 0.004364337411505348, 'MAE': 0.044559740644364486, 'Spearman': 0.25199644402371507, 'Pearson': 0.2946985606880136}",Diffusion_V1,L2,5.001672185859217,0.004364337411505348,0.044559740644364486,0.25199644402371507,0.2946985606880136,K-562
73,expression/pert_prediction_essential_regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.871662152137597, 'MSE': 0.004007495717647378, 'MAE': 0.043408742496535646, 'Spearman': 0.2508991857045832, 'Pearson': 0.2921308293746021}",Diffusion_V1,L2,4.871662152137597,0.004007495717647378,0.043408742496535646,0.2508991857045832,0.2921308293746021,K-562
73,expression/pert_prediction_essential_regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.892839195285969, 'MSE': 0.004123501546508947, 'MAE': 0.04349965477030866, 'Spearman': 0.2535842174930584, 'Pearson': 0.2950781618857583}",Diffusion_V1,L2,4.892839195285969,0.004123501546508947,0.04349965477030866,0.2535842174930584,0.2950781618857583,K-562
71,expression/pert_prediction_essential_regression,Jurkat.0,"{'primary_metric': 'L2', 'L2': 6.636725482186894, 'MSE': 0.007680683629751068, 'MAE': 0.05970914665940458, 'Spearman': 0.25761719841810177, 'Pearson': 0.30110666168258554}",Diffusion_V1,L2,6.636725482186894,0.007680683629751068,0.05970914665940458,0.25761719841810177,0.30110666168258554,Jurkat
71,expression/pert_prediction_essential_regression,Jurkat.1,"{'primary_metric': 'L2', 'L2': 6.833812953787474, 'MSE': 0.008444005165769928, 'MAE': 0.06176458550849627, 'Spearman': 0.24321804550535134, 'Pearson': 0.2891570698282581}",Diffusion_V1,L2,6.833812953787474,0.008444005165769928,0.06176458550849627,0.24321804550535134,0.2891570698282581,Jurkat
71,expression/pert_prediction_essential_regression,Jurkat.2,"{'primary_metric': 'L2', 'L2': 6.639432748872834, 'MSE': 0.007636003907211665, 'MAE': 0.059876349639573716, 'Spearman': 0.24103261469310985, 'Pearson': 0.29096536473524476}",Diffusion_V1,L2,6.639432748872834,0.007636003907211665,0.059876349639573716,0.24103261469310985,0.29096536473524476,Jurkat
71,expression/pert_prediction_essential_regression,Jurkat.3,"{'primary_metric': 'L2', 'L2': 6.8460182283194335, 'MSE': 0.00856625815816154, 'MAE': 0.06186012967279721, 'Spearman': 0.24148418941336466, 'Pearson': 0.293839568193237}",Diffusion_V1,L2,6.8460182283194335,0.00856625815816154,0.06186012967279721,0.24148418941336466,0.293839568193237,Jurkat
71,expression/pert_prediction_essential_regression,Jurkat.4,"{'primary_metric': 'L2', 'L2': 6.449068981889993, 'MSE': 0.007239751826875782, 'MAE': 0.05813618433235587, 'Spearman': 0.2639476395665993, 'Pearson': 0.3143936724174644}",Diffusion_V1,L2,6.449068981889993,0.007239751826875782,0.05813618433235587,0.2639476395665993,0.3143936724174644,Jurkat
75,expression/pert_prediction_essential_regression,K-562.0,"{'primary_metric': 'L2', 'L2': 5.2864541989493485, 'MSE': 0.004907559081367523, 'MAE': 0.046973492714361104, 'Spearman': 0.1651472866338453, 'Pearson': 0.20356670711236344}",Schrodinger_V1,L2,5.2864541989493485,0.004907559081367523,0.046973492714361104,0.1651472866338453,0.20356670711236344,K-562
74,expression/pert_prediction_essential_regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.941056638439238, 'MSE': 0.00405177479686567, 'MAE': 0.04413168102314144, 'Spearman': 0.23835700593998593, 'Pearson': 0.2823803440151911}",Schrodinger_V1,L2,4.941056638439238,0.00405177479686567,0.04413168102314144,0.23835700593998593,0.2823803440151911,K-562
74,expression/pert_prediction_essential_regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.932540864272793, 'MSE': 0.004154611823357496, 'MAE': 0.04385915526700702, 'Spearman': 0.22365714045868965, 'Pearson': 0.26364040518500087}",Schrodinger_V1,L2,4.932540864272793,0.004154611823357496,0.04385915526700702,0.22365714045868965,0.26364040518500087,K-562
73,expression/pert_prediction_essential_regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.778998127866697, 'MSE': 0.003851300702678558, 'MAE': 0.042741968084663, 'Spearman': 0.23956988683728786, 'Pearson': 0.28583830493128703}",Schrodinger_V1,L2,4.778998127866697,0.003851300702678558,0.042741968084663,0.23956988683728786,0.28583830493128703,K-562
73,expression/pert_prediction_essential_regression,K-562.4,"{'primary_metric': 'L2', 'L2': 5.564598309593757, 'MSE': 0.005134115958346632, 'MAE': 0.04950758424022223, 'Spearman': 0.119327646918089, 'Pearson': 0.1464073037188548}",Schrodinger_V1,L2,5.564598309593757,0.005134115958346632,0.04950758424022223,0.119327646918089,0.1464073037188548,K-562
72,expression/pert_prediction_essential_regression,Jurkat.0,"{'primary_metric': 'L2', 'L2': 6.710758923785455, 'MSE': 0.007746948968821418, 'MAE': 0.0604235608547884, 'Spearman': 0.23449651383976347, 'Pearson': 0.27896660652844846}",Schrodinger_V1,L2,6.710758923785455,0.007746948968821418,0.0604235608547884,0.23449651383976347,0.27896660652844846,Jurkat
72,expression/pert_prediction_essential_regression,Jurkat.1,"{'primary_metric': 'L2', 'L2': 6.872723424736215, 'MSE': 0.008461867564691472, 'MAE': 0.0623283207754841, 'Spearman': 0.2390108507669314, 'Pearson': 0.2914636368337875}",Schrodinger_V1,L2,6.872723424736215,0.008461867564691472,0.0623283207754841,0.2390108507669314,0.2914636368337875,Jurkat
72,expression/pert_prediction_essential_regression,Jurkat.2,"{'primary_metric': 'L2', 'L2': 6.872377331945128, 'MSE': 0.008195895622672818, 'MAE': 0.06193780752137983, 'Spearman': 0.17590946846323796, 'Pearson': 0.21846520827252355}",Schrodinger_V1,L2,6.872377331945128,0.008195895622672818,0.06193780752137983,0.17590946846323796,0.21846520827252355,Jurkat
