,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
0,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.128256022694104, 'MSE': 0.0039921804620857365, 'MAE': 0.01861137825020464, 'Spearman': 0.23230295905678894, 'Pearson': 0.4560308906191067}",knn_baseline_random,L2,4.128256022694104,0.0039921804620857365,0.01861137825020464,0.23230295905678894,0.4560308906191067,K-562
0,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.216692689994435, 'MSE': 0.004062738413383075, 'MAE': 0.01860806414598862, 'Spearman': 0.19450069454302638, 'Pearson': 0.32041626798958767}",knn_baseline_random,L2,4.216692689994435,0.004062738413383075,0.01860806414598862,0.19450069454302638,0.32041626798958767,K-562
0,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.6651569854913655, 'MSE': 0.005580480263911727, 'MAE': 0.021059384221317243, 'Spearman': 0.21490210669122753, 'Pearson': 0.4635386916581166}",knn_baseline_random,L2,4.6651569854913655,0.005580480263911727,0.021059384221317243,0.21490210669122753,0.4635386916581166,K-562
0,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.87494385222129, 'MSE': 0.0052871676995702825, 'MAE': 0.021875061475637548, 'Spearman': 0.27472002922447775, 'Pearson': 0.5108257938858487}",knn_baseline_random,L2,4.87494385222129,0.0052871676995702825,0.021875061475637548,0.27472002922447775,0.5108257938858487,K-562
0,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 3.3091893736682416, 'MSE': 0.002383214200770104, 'MAE': 0.01441428443085977, 'Spearman': 0.3042099517612544, 'Pearson': 0.614821590478486}",knn_baseline_pca,L2,3.3091893736682416,0.002383214200770104,0.01441428443085977,0.3042099517612544,0.614821590478486,K-562
1,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 3.8201890230794002, 'MSE': 0.0033441717710121894, 'MAE': 0.01735699218676191, 'Spearman': 0.3600685821534289, 'Pearson': 0.6719287148903115}",knn_baseline_pca,L2,3.8201890230794002,0.0033441717710121894,0.01735699218676191,0.3600685821534289,0.6719287148903115,K-562
1,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.300680847994393, 'MSE': 0.004093248531230842, 'MAE': 0.01923187345567754, 'Spearman': 0.20397175990869623, 'Pearson': 0.3479067192670585}",knn_baseline_AIDO.Cell_10M_positional_(D=256),L2,4.300680847994393,0.004093248531230842,0.01923187345567754,0.20397175990869623,0.3479067192670585,K-562
1,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 3.1637797088633426, 'MSE': 0.0024209865903065523, 'MAE': 0.014380059817579512, 'Spearman': 0.30910666783095925, 'Pearson': 0.6332709688013403}",knn_baseline_pca,L2,3.1637797088633426,0.0024209865903065523,0.014380059817579512,0.30910666783095925,0.6332709688013403,K-562
2,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.787489182412264, 'MSE': 0.005111157662692069, 'MAE': 0.021487379737715084, 'Spearman': 0.28617792167875516, 'Pearson': 0.5320749788079487}",knn_baseline_AIDO.Cell_100M_positional_(D=640),L2,4.787489182412264,0.005111157662692069,0.021487379737715084,0.28617792167875516,0.5320749788079487,K-562
1,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 3.606737222232592, 'MSE': 0.0033007348219366993, 'MAE': 0.016381062530975165, 'Spearman': 0.3464695395403476, 'Pearson': 0.6633263394212632}",knn_baseline_pca,L2,3.606737222232592,0.0033007348219366993,0.016381062530975165,0.3464695395403476,0.6633263394212632,K-562
2,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.627447274482028, 'MSE': 0.005508014139477667, 'MAE': 0.020856561279768957, 'Spearman': 0.22544900960944647, 'Pearson': 0.47224288639709816}",knn_baseline_AIDO.Cell_10M_positional_(D=256),L2,4.627447274482028,0.005508014139477667,0.020856561279768957,0.22544900960944647,0.47224288639709816,K-562
3,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.663154901268951, 'MSE': 0.0054733192139274755, 'MAE': 0.021007098921754435, 'Spearman': 0.220918042861543, 'Pearson': 0.46219972972679896}",knn_baseline_AIDO.Cell_100M_positional_(D=640),L2,4.663154901268951,0.0054733192139274755,0.021007098921754435,0.220918042861543,0.46219972972679896,K-562
1,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.091955610575444, 'MSE': 0.0034668611389316495, 'MAE': 0.017973454028283452, 'Spearman': 0.21908036826545646, 'Pearson': 0.44634097672457973}",knn_baseline_AIDO.Cell_100M_positional_(D=640),L2,4.091955610575444,0.0034668611389316495,0.017973454028283452,0.21908036826545646,0.44634097672457973,K-562
2,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.111267599866048, 'MSE': 0.003899364850380227, 'MAE': 0.01850117807290328, 'Spearman': 0.23041265681562045, 'Pearson': 0.452459314565641}",knn_baseline_AIDO.Cell_10M_positional_(D=256),L2,4.111267599866048,0.003899364850380227,0.01850117807290328,0.23041265681562045,0.452459314565641,K-562
2,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.028913696798888, 'MSE': 0.003377857987424039, 'MAE': 0.017579425475039084, 'Spearman': 0.22598104271922353, 'Pearson': 0.45066227340178083}",knn_baseline_random,L2,4.028913696798888,0.003377857987424039,0.017579425475039084,0.22598104271922353,0.45066227340178083,K-562
2,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 3.0505744205284477, 'MSE': 0.0022786881594189117, 'MAE': 0.013453600733747658, 'Spearman': 0.3136858224653595, 'Pearson': 0.5941529084212165}",knn_baseline_pca,L2,3.0505744205284477,0.0022786881594189117,0.013453600733747658,0.3136858224653595,0.5941529084212165,K-562
3,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.2027793464520355, 'MSE': 0.0039587472300631555, 'MAE': 0.018692572485969502, 'Spearman': 0.20253919364299997, 'Pearson': 0.3460000063132731}",knn_baseline_AIDO.Cell_100M_positional_(D=640),L2,4.2027793464520355,0.0039587472300631555,0.018692572485969502,0.20253919364299997,0.3460000063132731,K-562
3,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.0923615564306735, 'MSE': 0.003533644724675729, 'MAE': 0.017994411011601572, 'Spearman': 0.20102639658867885, 'Pearson': 0.41548477292673713}",knn_baseline_AIDO.Cell_10M_positional_(D=256),L2,4.0923615564306735,0.003533644724675729,0.017994411011601572,0.20102639658867885,0.41548477292673713,K-562
3,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.2345961167208905, 'MSE': 0.004073301628740292, 'MAE': 0.018976235930172988, 'Spearman': 0.23130082280235334, 'Pearson': 0.4549519284164089}",knn_baseline_AIDO.Cell_100M_positional_(D=640),L2,4.2345961167208905,0.004073301628740292,0.018976235930172988,0.23130082280235334,0.4549519284164089,K-562
3,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.768187730064182, 'MSE': 0.005067761349219294, 'MAE': 0.021620490304924665, 'Spearman': 0.2763709402786983, 'Pearson': 0.5388129198255056}",knn_baseline_AIDO.Cell_10M_positional_(D=256),L2,4.768187730064182,0.005067761349219294,0.021620490304924665,0.2763709402786983,0.5388129198255056,K-562
4,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.612015861232345, 'MSE': 0.005487791924655102, 'MAE': 0.02069545830377979, 'Spearman': 0.24143004791646136, 'Pearson': 0.4981722292209179}",knn_baseline_AIDO.Cell_3M_positional_(D=128),L2,4.612015861232345,0.005487791924655102,0.02069545830377979,0.24143004791646136,0.4981722292209179,K-562
4,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.24077722239062, 'MSE': 0.0040717835840114805, 'MAE': 0.01874215499471951, 'Spearman': 0.19835846838585885, 'Pearson': 0.3261006851009833}",knn_baseline_AIDO.Cell_3M_positional_(D=128),L2,4.24077722239062,0.0040717835840114805,0.01874215499471951,0.19835846838585885,0.3261006851009833,K-562
4,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.953919174071607, 'MSE': 0.005491620702968851, 'MAE': 0.022093755919706155, 'Spearman': 0.26785667846367694, 'Pearson': 0.4860365889063263}",knn_baseline_AIDO.Cell_3M_positional_(D=128),L2,4.953919174071607,0.005491620702968851,0.022093755919706155,0.26785667846367694,0.4860365889063263,K-562
4,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.198002917079963, 'MSE': 0.004088302156584889, 'MAE': 0.018772670667983642, 'Spearman': 0.23376898943130128, 'Pearson': 0.4533667443853682}",knn_baseline_AIDO.Cell_3M_positional_(D=128),L2,4.198002917079963,0.004088302156584889,0.018772670667983642,0.23376898943130128,0.4533667443853682,K-562
6,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.010010047949351, 'MSE': 0.003395410339620743, 'MAE': 0.01761086618283994, 'Spearman': 0.22786891814209112, 'Pearson': 0.45934462223072053}",knn_baseline_AIDO.Cell_3M_positional_(D=128),L2,4.010010047949351,0.003395410339620743,0.01761086618283994,0.22786891814209112,0.45934462223072053,K-562
19,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.189801643525459, 'MSE': 0.0039732870272793114, 'MAE': 0.018642472417732266, 'Spearman': 0.20548442505874182, 'Pearson': 0.33907676786145063}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640),L2,4.189801643525459,0.0039732870272793114,0.018642472417732266,0.20548442505874182,0.33907676786145063,K-562
19,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.632886239574793, 'MSE': 0.005510317319174597, 'MAE': 0.020934168956906054, 'Spearman': 0.22467489041272184, 'Pearson': 0.46471119173225467}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640),L2,4.632886239574793,0.005510317319174597,0.020934168956906054,0.22467489041272184,0.46471119173225467,K-562
19,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.763562498003817, 'MSE': 0.00508593158665305, 'MAE': 0.02138922825890447, 'Spearman': 0.287337346232476, 'Pearson': 0.5377670382701205}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640),L2,4.763562498003817,0.00508593158665305,0.02138922825890447,0.287337346232476,0.5377670382701205,K-562
19,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.251065389165982, 'MSE': 0.004108850318709624, 'MAE': 0.019072574714214276, 'Spearman': 0.233629606040433, 'Pearson': 0.45521271456423695}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640),L2,4.251065389165982,0.004108850318709624,0.019072574714214276,0.233629606040433,0.45521271456423695,K-562
19,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 3.9665368216795196, 'MSE': 0.0033292859934003745, 'MAE': 0.017426019554172095, 'Spearman': 0.22395279430029708, 'Pearson': 0.4553380433073508}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_pca_concatenated_(D=200),L2,3.9665368216795196,0.0033292859934003745,0.017426019554172095,0.22395279430029708,0.4553380433073508,K-562
20,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.8869796798806036, 'MSE': 0.00539587050218842, 'MAE': 0.021811704622332725, 'Spearman': 0.2765923156410965, 'Pearson': 0.5080611524147276}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_pca_concatenated_(D=200),L2,4.8869796798806036,0.00539587050218842,0.021811704622332725,0.2765923156410965,0.5080611524147276,K-562
20,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.564592553484095, 'MSE': 0.005262425419026315, 'MAE': 0.02070209552838164, 'Spearman': 0.22946533383729584, 'Pearson': 0.4831016179261183}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_concatenated_(D=1920),L2,4.564592553484095,0.005262425419026315,0.02070209552838164,0.22946533383729584,0.4831016179261183,K-562
20,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.14297243458229, 'MSE': 0.003993709936970242, 'MAE': 0.018548061379096478, 'Spearman': 0.23578645122575845, 'Pearson': 0.46226488722172654}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_concatenated_(D=4992),L2,4.14297243458229,0.003993709936970242,0.018548061379096478,0.23578645122575845,0.46226488722172654,K-562
20,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.015701712491262, 'MSE': 0.0033672626630242577, 'MAE': 0.017812466332455215, 'Spearman': 0.22852472057129308, 'Pearson': 0.4622973562585108}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_concatenated_(D=1920),L2,4.015701712491262,0.0033672626630242577,0.017812466332455215,0.22852472057129308,0.4622973562585108,K-562
21,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.599198046777964, 'MSE': 0.00536361355923679, 'MAE': 0.020722704421587825, 'Spearman': 0.22869736760229978, 'Pearson': 0.49142413838228916}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_concatenated_(D=4992),L2,4.599198046777964,0.00536361355923679,0.020722704421587825,0.22869736760229978,0.49142413838228916,K-562
21,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.783245975623683, 'MSE': 0.005189795210764383, 'MAE': 0.021350117994156252, 'Spearman': 0.29095985109987954, 'Pearson': 0.5276167598960545}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_concatenated_(D=4992),L2,4.783245975623683,0.005189795210764383,0.021350117994156252,0.29095985109987954,0.5276167598960545,K-562
21,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.035824289985262, 'MSE': 0.0038159827060275297, 'MAE': 0.018150072264908102, 'Spearman': 0.23284409958254873, 'Pearson': 0.459538970498632}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_pca_concatenated_(D=200),L2,4.035824289985262,0.0038159827060275297,0.018150072264908102,0.23284409958254873,0.459538970498632,K-562
22,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.7728329562105944, 'MSE': 0.0050171283407594676, 'MAE': 0.02152141259905006, 'Spearman': 0.28938075858224677, 'Pearson': 0.5470018497721192}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_concatenated_(D=1920),L2,4.7728329562105944,0.0050171283407594676,0.02152141259905006,0.28938075858224677,0.5470018497721192,K-562
22,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.59972598902808, 'MSE': 0.005374895856362847, 'MAE': 0.020827558418181364, 'Spearman': 0.22372535395554055, 'Pearson': 0.4828617147169243}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_pca_concatenated_(D=200),L2,4.59972598902808,0.005374895856362847,0.020827558418181364,0.22372535395554055,0.4828617147169243,K-562
22,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.283900976640784, 'MSE': 0.004198776899942962, 'MAE': 0.019244363951058222, 'Spearman': 0.24246147112365096, 'Pearson': 0.4620448130157269}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_concatenated_(D=1920),L2,4.283900976640784,0.004198776899942962,0.019244363951058222,0.24246147112365096,0.4620448130157269,K-562
20,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.158142516052779, 'MSE': 0.003926776617482955, 'MAE': 0.01846704826677393, 'Spearman': 0.19630649168894973, 'Pearson': 0.34536770227736807}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_concatenated_(D=4992),L2,4.158142516052779,0.003926776617482955,0.01846704826677393,0.19630649168894973,0.34536770227736807,K-562
21,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.032282911769614, 'MSE': 0.003771358969540165, 'MAE': 0.01789854525443023, 'Spearman': 0.19950644829102548, 'Pearson': 0.3515968364933413}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_pca_concatenated_(D=200),L2,4.032282911769614,0.003771358969540165,0.01789854525443023,0.19950644829102548,0.3515968364933413,K-562
22,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.20817797234849, 'MSE': 0.004010749680081657, 'MAE': 0.018810613012751602, 'Spearman': 0.19963452311522156, 'Pearson': 0.3470383701005109}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_concatenated_(D=1920),L2,4.20817797234849,0.004010749680081657,0.018810613012751602,0.19963452311522156,0.3470383701005109,K-562
21,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.102267330387745, 'MSE': 0.003567661448749683, 'MAE': 0.018158862030430736, 'Spearman': 0.21567218132383736, 'Pearson': 0.4348461004373342}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640),L2,4.102267330387745,0.003567661448749683,0.018158862030430736,0.21567218132383736,0.4348461004373342,K-562
22,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.067551079860071, 'MSE': 0.003500985426829779, 'MAE': 0.017858210965648446, 'Spearman': 0.22094070490091292, 'Pearson': 0.44575627685042435}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_AIDOdna_(D=4352)_concatenated_(D=4992),L2,4.067551079860071,0.003500985426829779,0.017858210965648446,0.22094070490091292,0.44575627685042435,K-562
23,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.219465299927014, 'MSE': 0.003988220471546627, 'MAE': 0.019076258444603023, 'Spearman': 0.2430111773322182, 'Pearson': 0.46477859509020825}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_pca_concatenated_(D=200),L2,4.219465299927014,0.003988220471546627,0.019076258444603023,0.2430111773322182,0.46477859509020825,K-562
23,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.725034479655444, 'MSE': 0.004963500810207486, 'MAE': 0.021416758973826427, 'Spearman': 0.2886512067742232, 'Pearson': 0.552823479446124}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_pca_concatenated_(D=200),L2,4.725034479655444,0.004963500810207486,0.021416758973826427,0.2886512067742232,0.552823479446124,K-562
23,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 3.97233082928521, 'MSE': 0.0036376323533672565, 'MAE': 0.01784397159559058, 'Spearman': 0.20695469161646934, 'Pearson': 0.3643094256464591}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_pca_concatenated_(D=200),L2,3.97233082928521,0.0036376323533672565,0.01784397159559058,0.20695469161646934,0.3643094256464591,K-562
23,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.573170407491369, 'MSE': 0.005285183411203611, 'MAE': 0.020674734207131392, 'Spearman': 0.2330738634113257, 'Pearson': 0.48419406850792013}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_pca_concatenated_(D=200),L2,4.573170407491369,0.005285183411203611,0.020674734207131392,0.2330738634113257,0.48419406850792013,K-562
24,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.60584902858186, 'MSE': 0.005438712347653856, 'MAE': 0.020893453904715396, 'Spearman': 0.2295460442759057, 'Pearson': 0.48271177696348627}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_concatenated_(D=768),L2,4.60584902858186,0.005438712347653856,0.020893453904715396,0.2295460442759057,0.48271177696348627,K-562
23,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 3.987400894557581, 'MSE': 0.003366895976596456, 'MAE': 0.017533153357519152, 'Spearman': 0.21591533170030827, 'Pearson': 0.44287247244229266}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_pca_concatenated_(D=200),L2,3.987400894557581,0.003366895976596456,0.017533153357519152,0.21591533170030827,0.44287247244229266,K-562
24,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.798553472102555, 'MSE': 0.00514531922708388, 'MAE': 0.021524275855460864, 'Spearman': 0.2882810913745729, 'Pearson': 0.5389659016360221}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_concatenated_(D=768),L2,4.798553472102555,0.00514531922708388,0.021524275855460864,0.2882810913745729,0.5389659016360221,K-562
24,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.264432180922741, 'MSE': 0.004001120874875263, 'MAE': 0.01941472820633946, 'Spearman': 0.20974888204531025, 'Pearson': 0.3657470976438837}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_scGenePT_GO_all_(D=1536)_concatenated_(D=2176),L2,4.264432180922741,0.004001120874875263,0.01941472820633946,0.20974888204531025,0.3657470976438837,K-562
25,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.151300965546848, 'MSE': 0.003958704820434105, 'MAE': 0.018525628460951984, 'Spearman': 0.20738559071827117, 'Pearson': 0.3517116664464687}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_concatenated_(D=768),L2,4.151300965546848,0.003958704820434105,0.018525628460951984,0.20738559071827117,0.3517116664464687,K-562
24,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.049566895469237, 'MSE': 0.0034711217388685976, 'MAE': 0.01784160888945357, 'Spearman': 0.21234864568972625, 'Pearson': 0.4309291876610393}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_concatenated_(D=768),L2,4.049566895469237,0.0034711217388685976,0.01784160888945357,0.21234864568972625,0.4309291876610393,K-562
25,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.524988822759109, 'MSE': 0.00519484956666027, 'MAE': 0.020609902786057965, 'Spearman': 0.24706999883251587, 'Pearson': 0.5148713914425093}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_scGenePT_GO_all_(D=1536)_concatenated_(D=2176),L2,4.524988822759109,0.00519484956666027,0.020609902786057965,0.24706999883251587,0.5148713914425093,K-562
24,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.285521094302834, 'MSE': 0.004113991859661183, 'MAE': 0.019480960901389163, 'Spearman': 0.2348137707487877, 'Pearson': 0.4670830645391198}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_scGenePT_GO_all_(D=1536)_concatenated_(D=2176),L2,4.285521094302834,0.004113991859661183,0.019480960901389163,0.2348137707487877,0.4670830645391198,K-562
25,expression/pert-prediction-norman-regression,K-562.4,"{'primary_metric': 'L2', 'L2': 4.0132803739795415, 'MSE': 0.003368083950550387, 'MAE': 0.017847741304985534, 'Spearman': 0.21918748950306163, 'Pearson': 0.46073408406900773}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_ESM2_(D=1280)_pca_concatenated_(D=200),L2,4.0132803739795415,0.003368083950550387,0.017847741304985534,0.21918748950306163,0.46073408406900773,K-562
26,expression/pert-prediction-norman-regression,K-562.0,"{'primary_metric': 'L2', 'L2': 4.0041095955814985, 'MSE': 0.003698170739324976, 'MAE': 0.017743131031090924, 'Spearman': 0.21146685107557078, 'Pearson': 0.36755684928480764}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_pca_concatenated_(D=200),L2,4.0041095955814985,0.003698170739324976,0.017743131031090924,0.21146685107557078,0.36755684928480764,K-562
25,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.896985778130615, 'MSE': 0.005217778188695839, 'MAE': 0.022188047489965224, 'Spearman': 0.27710218513199214, 'Pearson': 0.5344750575841452}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_scGenePT_GO_all_(D=1536)_concatenated_(D=2176),L2,4.896985778130615,0.005217778188695839,0.022188047489965224,0.27710218513199214,0.5344750575841452,K-562
26,expression/pert-prediction-norman-regression,K-562.1,"{'primary_metric': 'L2', 'L2': 4.606267455423841, 'MSE': 0.00535068358322827, 'MAE': 0.02076178157846465, 'Spearman': 0.22430722844894108, 'Pearson': 0.4651425762981252}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_pca_concatenated_(D=200),L2,4.606267455423841,0.00535068358322827,0.02076178157846465,0.22430722844894108,0.4651425762981252,K-562
25,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.188038539909033, 'MSE': 0.004008617248769379, 'MAE': 0.01873033027943214, 'Spearman': 0.23666621603073246, 'Pearson': 0.4604265632984259}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_concatenated_(D=768),L2,4.188038539909033,0.004008617248769379,0.01873033027943214,0.23666621603073246,0.4604265632984259,K-562
26,expression/pert-prediction-norman-regression,K-562.3,"{'primary_metric': 'L2', 'L2': 4.057886005950469, 'MSE': 0.003804576660794834, 'MAE': 0.01814114610035846, 'Spearman': 0.24732373953494027, 'Pearson': 0.47036595477432863}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_pca_concatenated_(D=200),L2,4.057886005950469,0.003804576660794834,0.01814114610035846,0.24732373953494027,0.47036595477432863,K-562
26,expression/pert-prediction-norman-regression,K-562.2,"{'primary_metric': 'L2', 'L2': 4.76739252686102, 'MSE': 0.005092076442020688, 'MAE': 0.02139167455504956, 'Spearman': 0.28737650308169305, 'Pearson': 0.5393907838116372}",knn_baseline_AIDOcell_100M_Norman_Aligned_(D=640)_x_KG_WaveGC_G_StringDB_combined_0.0_(D=128)_pca_concatenated_(D=200),L2,4.76739252686102,0.005092076442020688,0.02139167455504956,0.28737650308169305,0.5393907838116372,K-562
