,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
17,expression/pert-prediction-sciplex3-regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.699455392428908, 'MSE': 0.0018137832074681698, 'MAE': 0.021571741984784006, 'Spearman': 0.16441815852950342, 'Pearson': 0.16814801097307644}",knn_baseline_avalon,L2,5.699455392428908,0.0018137832074681698,0.021571741984784006,0.16441815852950342,0.16814801097307644,K562
18,expression/pert-prediction-sciplex3-regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.7809820830534715, 'MSE': 0.0018830277658729553, 'MAE': 0.02167937286675605, 'Spearman': 0.17809862182861808, 'Pearson': 0.18897608224718213}",lasso_baseline_secfp,L2,5.7809820830534715,0.0018830277658729553,0.02167937286675605,0.17809862182861808,0.18897608224718213,K562
18,expression/pert-prediction-sciplex3-regression,A549.3,"{'primary_metric': 'L2', 'L2': 6.273394242865348, 'MSE': 0.0023089839316083956, 'MAE': 0.02271686532004314, 'Spearman': 0.19083562861981626, 'Pearson': 0.21982187303530934}",lasso_baseline_secfp,L2,6.273394242865348,0.0023089839316083956,0.02271686532004314,0.19083562861981626,0.21982187303530934,A549
19,expression/pert-prediction-sciplex3-regression,A549.3,"{'primary_metric': 'L2', 'L2': 6.15027391456359, 'MSE': 0.002212792748686546, 'MAE': 0.02261569213176746, 'Spearman': 0.16905256876133445, 'Pearson': 0.17472218132647913}",knn_baseline_avalon,L2,6.15027391456359,0.002212792748686546,0.02261569213176746,0.16905256876133445,0.17472218132647913,A549
10,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 6.954336452313086, 'MSE': 0.004135553414182943, 'MAE': 0.024939170920396884, 'Spearman': 0.4605377557301802, 'Pearson': 0.5771811428991841}",knn_baseline_pca,L2,6.954336452313086,0.004135553414182943,0.024939170920396884,0.4605377557301802,0.5771811428991841,MCF7
19,expression/pert-prediction-sciplex3-regression,K562.3,"{'primary_metric': 'L2', 'L2': 4.57800006159938, 'MSE': 0.001203404295006388, 'MAE': 0.017791919242158987, 'Spearman': 0.43087602171141826, 'Pearson': 0.5243553638020668}",knn_baseline_pca,L2,4.57800006159938,0.001203404295006388,0.017791919242158987,0.43087602171141826,0.5243553638020668,K562
20,expression/pert-prediction-sciplex3-regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 5.2585110908809245, 'MSE': 0.0015453999244151805, 'MAE': 0.019167438351599113, 'Spearman': 0.13777018979986416, 'Pearson': 0.14104190252320706}",knn_baseline_avalon,L2,5.2585110908809245,0.0015453999244151805,0.019167438351599113,0.13777018979986416,0.14104190252320706,MCF7
20,expression/pert-prediction-sciplex3-regression,A549.3,"{'primary_metric': 'L2', 'L2': 4.843741820342301, 'MSE': 0.0014370034772910481, 'MAE': 0.018302513280616352, 'Spearman': 0.42375292684233334, 'Pearson': 0.522178747583143}",knn_baseline_pca,L2,4.843741820342301,0.0014370034772910481,0.018302513280616352,0.42375292684233334,0.522178747583143,A549
21,expression/pert-prediction-sciplex3-regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 3.742766828453556, 'MSE': 0.0008697689232060093, 'MAE': 0.014568690349359703, 'Spearman': 0.41120231047882816, 'Pearson': 0.512823668987646}",knn_baseline_pca,L2,3.742766828453556,0.0008697689232060093,0.014568690349359703,0.41120231047882816,0.512823668987646,MCF7
22,expression/pert-prediction-sciplex3-regression,K562.2,"{'primary_metric': 'L2', 'L2': 6.43206704008027, 'MSE': 0.002423385152369155, 'MAE': 0.023968283835289497, 'Spearman': 0.19294263315968446, 'Pearson': 0.2364033918504887}",lasso_baseline_secfp,L2,6.43206704008027,0.002423385152369155,0.023968283835289497,0.19294263315968446,0.2364033918504887,K562
21,expression/pert-prediction-sciplex3-regression,A549.3,"{'primary_metric': 'L2', 'L2': 6.255886870102742, 'MSE': 0.0022690600668729215, 'MAE': 0.022410421055976446, 'Spearman': 0.17968213207984335, 'Pearson': 0.18040524936205507}",lasso_baseline_ChemBERTa-77M-MLM,L2,6.255886870102742,0.0022690600668729215,0.022410421055976446,0.17968213207984335,0.18040524936205507,A549
20,expression/pert-prediction-sciplex3-regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.635039194655351, 'MSE': 0.0017717557434266938, 'MAE': 0.02123598685718416, 'Spearman': 0.17551869286087188, 'Pearson': 0.17718165706494154}",lasso_baseline_ChemBERTa-77M-MLM,L2,5.635039194655351,0.0017717557434266938,0.02123598685718416,0.17551869286087188,0.17718165706494154,K562
11,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.191674923272236, 'MSE': 0.005654386448784505, 'MAE': 0.02900529521815549, 'Spearman': 0.23147339408160855, 'Pearson': 0.31704572984174484}",knn_baseline_erg,L2,8.191674923272236,0.005654386448784505,0.02900529521815549,0.23147339408160855,0.31704572984174484,MCF7
22,expression/pert-prediction-sciplex3-regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 5.589995061618043, 'MSE': 0.0017503377510469118, 'MAE': 0.01917869311231234, 'Spearman': 0.14270362340239623, 'Pearson': 0.12978796620206834}",lasso_baseline_ChemBERTa-77M-MLM,L2,5.589995061618043,0.0017503377510469118,0.01917869311231234,0.14270362340239623,0.12978796620206834,MCF7
23,expression/pert-prediction-sciplex3-regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 5.255600723192748, 'MSE': 0.0016278029602415573, 'MAE': 0.019098967427502535, 'Spearman': 0.15156248186459717, 'Pearson': 0.16641677117431633}",lasso_baseline_fcfp,L2,5.255600723192748,0.0016278029602415573,0.019098967427502535,0.15156248186459717,0.16641677117431633,MCF7
21,expression/pert-prediction-sciplex3-regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.608892994650315, 'MSE': 0.0017646576233165988, 'MAE': 0.021301355955900107, 'Spearman': 0.1835887478629847, 'Pearson': 0.20967697475729316}",lasso_baseline_fcfp,L2,5.608892994650315,0.0017646576233165988,0.021301355955900107,0.1835887478629847,0.20967697475729316,K562
22,expression/pert-prediction-sciplex3-regression,A549.3,"{'primary_metric': 'L2', 'L2': 6.135013535479225, 'MSE': 0.0022097097488144113, 'MAE': 0.022448093705845214, 'Spearman': 0.18775195137850864, 'Pearson': 0.22301837737031355}",lasso_baseline_fcfp,L2,6.135013535479225,0.0022097097488144113,0.022448093705845214,0.18775195137850864,0.22301837737031355,A549
23,expression/pert-prediction-sciplex3-regression,K562.2,"{'primary_metric': 'L2', 'L2': 6.394438616079341, 'MSE': 0.00234903088309809, 'MAE': 0.02394840029895887, 'Spearman': 0.19862656282246122, 'Pearson': 0.2572660267350359}",lasso_baseline_fcfp,L2,6.394438616079341,0.00234903088309809,0.02394840029895887,0.19862656282246122,0.2572660267350359,K562
23,expression/pert-prediction-sciplex3-regression,A549.3,"{'primary_metric': 'L2', 'L2': 6.001847438311827, 'MSE': 0.0021170456438149962, 'MAE': 0.022127884027036027, 'Spearman': 0.17940752489361125, 'Pearson': 0.1898900865428467}",lasso_baseline_cats3D,L2,6.001847438311827,0.0021170456438149962,0.022127884027036027,0.17940752489361125,0.1898900865428467,A549
22,expression/pert-prediction-sciplex3-regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.586049764328257, 'MSE': 0.001745917705451001, 'MAE': 0.021183102192360147, 'Spearman': 0.17449144991344617, 'Pearson': 0.17955728153026204}",lasso_baseline_cats3D,L2,5.586049764328257,0.001745917705451001,0.021183102192360147,0.17449144991344617,0.17955728153026204,K562
23,expression/pert-prediction-sciplex3-regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.566255856705524, 'MSE': 0.0017308781542537315, 'MAE': 0.021152675449098674, 'Spearman': 0.17546598856353796, 'Pearson': 0.1877546350490242}",lasso_baseline_topological,L2,5.566255856705524,0.0017308781542537315,0.021152675449098674,0.17546598856353796,0.1877546350490242,K562
12,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.333298610865523, 'MSE': 0.005767244324986106, 'MAE': 0.02950069557631726, 'Spearman': 0.23408603169231462, 'Pearson': 0.32075987016165397}",lasso_baseline_cats2D,L2,8.333298610865523,0.005767244324986106,0.02950069557631726,0.23408603169231462,0.32075987016165397,MCF7
13,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.382982963584451, 'MSE': 0.0058618678690563345, 'MAE': 0.029558889208330476, 'Spearman': 0.23350131596517393, 'Pearson': 0.3138279793994364}",lasso_baseline_ChemBERTa-77M-MLM,L2,8.382982963584451,0.0058618678690563345,0.029558889208330476,0.23350131596517393,0.3138279793994364,MCF7
14,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.31951099720118, 'MSE': 0.005787090670439353, 'MAE': 0.02947004106938934, 'Spearman': 0.2330982764645068, 'Pearson': 0.3087134979909513}",lasso_baseline_erg,L2,8.31951099720118,0.005787090670439353,0.02947004106938934,0.2330982764645068,0.3087134979909513,MCF7
15,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.028984641436065, 'MSE': 0.005389150378141631, 'MAE': 0.02881061694251876, 'Spearman': 0.25543809837195675, 'Pearson': 0.36726083840984536}",lasso_baseline_chatgpt,L2,8.028984641436065,0.005389150378141631,0.02881061694251876,0.25543809837195675,0.36726083840984536,MCF7
16,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.431814905114331, 'MSE': 0.005790743620215073, 'MAE': 0.02965918268405267, 'Spearman': 0.22917828727035747, 'Pearson': 0.30574546417081516}",lasso_baseline_fcfp,L2,8.431814905114331,0.005790743620215073,0.02965918268405267,0.22917828727035747,0.30574546417081516,MCF7
17,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.25574876462402, 'MSE': 0.005645215603486828, 'MAE': 0.029392249320194602, 'Spearman': 0.23523030768622175, 'Pearson': 0.32424292384222575}",lasso_baseline_maccs,L2,8.25574876462402,0.005645215603486828,0.029392249320194602,0.23523030768622175,0.32424292384222575,MCF7
18,expression/pert-prediction-sciplex3-regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.382982963584451, 'MSE': 0.0058618678690563345, 'MAE': 0.029558889208330476, 'Spearman': 0.23350131596517393, 'Pearson': 0.3138279793994364}",lasso_baseline_cats3D,L2,8.382982963584451,0.0058618678690563345,0.029558889208330476,0.23350131596517393,0.3138279793994364,MCF7
0,expression/pert-prediction-sciplex3-regression,A549.4,"{'primary_metric': 'L2', 'L2': 8.091878002495694, 'MSE': 0.004220181282423293, 'MAE': 0.028720733232890323, 'Spearman': 0.20789141933209015, 'Pearson': 0.3034605296910187}",knn_baseline_cats2D,L2,8.091878002495694,0.004220181282423293,0.028720733232890323,0.20789141933209015,0.3034605296910187,A549
0,expression/pert-prediction-sciplex3-regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.052644122310484, 'MSE': 0.0031569209801570464, 'MAE': 0.026043380562181216, 'Spearman': 0.18711177824827221, 'Pearson': 0.26553997905529014}",knn_baseline_cats2D,L2,7.052644122310484,0.0031569209801570464,0.026043380562181216,0.18711177824827221,0.26553997905529014,K562
