statistic,overlap_at_N,precision_at_N,de_nsig_counts_real,de_nsig_counts_pred,pearson_delta,mse,mae,discrimination_score_l1
count,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.20179289990874838,0.13924676112359996,310.58067375886526,118.25797872340425,0.31060324287837116,0.02349214605633698,0.05790163105657549,0.5511032832855491
std,0.1494733150005715,0.15291868763866423,117.61611212009441,90.99261321361375,0.17812498704011462,0.003497381610665183,0.0036510446783021974,0.2899715826434475
min,0.0,0.0,13.0,10.0,-0.19076655805110931,0.011525290086865425,0.038379378616809845,0.0008865248226950229
25%,0.07471264367816093,0.019230769230769232,231.0,52.0,0.1906711310148239,0.021107621490955353,0.05575372651219368,0.30673758865248224
50%,0.1626984126984127,0.07575757575757576,289.0,90.0,0.31677186489105225,0.0233556367456913,0.05807492136955261,0.5815602836879432
75%,0.31,0.232,366.0,163.0,0.43870532512664795,0.025823822245001793,0.06043877452611923,0.7987588652482269
max,0.676126878130217,0.6636690647482014,1013.0,730.0,0.7584404349327087,0.05013655126094818,0.0748266950249672,1.0
