statistic,overlap_at_N,precision_at_N,de_nsig_counts_real,de_nsig_counts_pred,pearson_delta,mse,mae,discrimination_score_l1
count,1127.0,1127.0,1127.0,1127.0,1127.0,1127.0,1127.0,1127.0
null_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,0.1447624558603933,0.26469916969306134,531.9511978704526,1932.4791481810116,0.5836889577009768,0.0006190348817060864,0.008621679728449105,0.856725576693391
std,0.14058125944676605,0.11816893293244732,232.6050065894587,49.974018649181254,0.11279805391975996,0.0012671842007644443,0.004107574983509785,0.23253316357824835
min,0.0,0.03137254901960784,75.0,765.0,0.08275257796049118,0.00010291374201187864,0.003986585419625044,0.00709849157054121
25%,0.0436046511627907,0.17980422462648118,365.0,1923.0,0.5083261728286743,0.00028412786195985973,0.0067072659730911255,0.8402839396628217
50%,0.0872865275142315,0.23372465314834578,472.0,1938.0,0.5971789360046387,0.0003672623715829104,0.007678147871047258,0.966282165039929
75%,0.2,0.32340862422997946,646.0,1952.0,0.6702035069465637,0.0005239559686742723,0.008978262543678284,0.9946761313220941
max,0.8181818181818182,0.8095723014256619,1617.0,1983.0,0.8300281167030334,0.028347987681627274,0.07175909727811813,1.0
